predicting_date,predicting_return,monthly_return,lag_return,GDP_g,Personal_Savings_Rate,Unemployment,CPI_inflation,FedFunds_lag1,Term_Spread_lag1,BAA_Yield_lag1,VIX_ret_lag1,sample_set
2011-07-01,-2.147442530666621,-1.8257461652479323,-1.350095289522324,2.1,6.5,9.1,0.3176663791119694,0.09,2.66,5.78,4.745761418746697,test
2011-08-01,-5.679110795232889,-2.147442530666621,-1.8257461652479323,-0.9,6.7,9,0,0.09,2.52,5.75,6.925570625941835,test
2011-09-01,-7.1761988080896515,-5.679110795232889,-2.147442530666621,-0.9,6.7,9,0.2616610518663798,0.07,2.72,5.76,52.84503208432789,test
2011-10-01,10.772303843744147,-7.1761988080896515,-5.679110795232889,-0.9,6.4,9,0.31494972889110073,0.1,2.39,5.36,25.227726095973857,test
2011-11-01,-0.5058715107011391,10.772303843744147,-7.1761988080896515,2.7,6.3,8.8,0.21691934558836223,0.08,1.96,5.27,35.86337110772255,test
2011-12-01,0.8532763666636134,-0.5058715107011391,10.772303843744147,2.7,6.4,8.6,0.06749796769751626,0.07,1.96,5.37,-30.26070827990004,test
2012-01-01,4.358306270498535,0.8532763666636134,-0.5058715107011391,2.7,7.2,8.5,0.18461448804947267,0.08,1.78,5.14,-7.2096125280977414,test
2012-02-01,4.058946376811723,4.358306270498535,0.8532763666636134,-0.1,7.4,8.3,0.023768024196879622,0.07,1.84,5.25,-15.827337191666446,test
2012-03-01,3.133231453144192,4.058946376811723,4.358306270498535,-0.1,7.3,8.3,0.2720492157261667,0.08,1.84,5.23,-16.923073286448965,test
2012-04-01,-0.7497452372495994,3.133231453144192,4.058946376811723,-0.1,7.6,8.2,0.21351650368677255,0.1,1.64,5.14,-5.195474285673917,test
2012-05-01,-6.2650725714543665,-0.7497452372495994,3.133231453144192,4.6,7.9,8.2,0.20912821313983088,0.13,1.73,5.23,-15.897993796304688,test
2012-06-01,3.955498222833631,-6.2650725714543665,-0.7497452372495994,4.6,7.9,8.2,0.1659410766074565,0.14,1.73,5.19,10.645158829227563,test
2012-07-01,1.259757420478791,3.955498222833631,-6.2650725714543665,4.6,7.9,8.2,-0.2070321770282213,0.16,1.71,5.07,40.29154519598925,test
2012-08-01,1.9763369506085704,1.259757420478791,3.955498222833631,3.4,7,8.2,-0.08267047975740738,0.16,1.22,5.02,-29.010805058897514,test
2012-09-01,2.4236153617775313,1.9763369506085704,1.259757420478791,3.4,6.7,8.1,0.028876823050083544,0.16,1.22,4.87,10.831384014832658,test
2012-10-01,-1.9789409716293949,2.4236153617775313,1.9763369506085704,3.4,7.2,7.8,0.5792717743123177,0.13,1.32,4.91,-7.712630577306967,test
2012-11-01,0.28467166850427716,-1.9789409716293949,2.4236153617775313,1.8,7.8,7.8,0.47599198634582507,0.14,1.32,4.84,-9.959930392144123,test
2012-12-01,0.7068230956284616,0.28467166850427716,-1.9789409716293949,1.8,8.7,7.7,0.2693164754400179,0.16,1.39,4.58,18.245396838869652,test
2013-01-01,5.0428096466868855,0.7068230956284616,0.28467166850427716,1.8,10.9,7.9,-0.168075617407748,0.16,1.45,4.51,-14.677421720003892,test
2013-02-01,1.1060648765041536,5.0428096466868855,0.7068230956284616,0.6,4.9,8,-0.012108893564644063,0.16,1.45,4.63,13.547577742334994,test
2013-03-01,3.5987723982872977,1.1060648765041536,5.0428096466868855,0.6,4.7,7.7,0.19788297664797838,0.14,1.45,4.73,-20.75472047605389,test
2013-04-01,1.8085767779890016,3.5987723982872977,1.1060648765041536,0.6,4.8,7.5,0.5415237848954924,0.15,1.77,4.85,8.613449011982045,test
2013-05-01,2.0762811683057825,1.8085767779890016,3.5987723982872977,0.5,5.1,7.6,-0.28158799739523843,0.14,1.61,4.85,-18.11734608735902,test
2013-06-01,-1.4999301595580827,2.0762811683057825,1.8085767779890016,0.5,5.3,7.5,-0.20901621343405452,0.15,1.63,4.59,6.456698116643378,test
2013-07-01,4.946207991308538,-1.4999301595580827,2.0762811683057825,0.5,5.4,7.5,0.04140697507883928,0.11,1.46,4.73,20.562120452447918,test
2013-08-01,-3.1298019479343964,4.946207991308538,-1.4999301595580827,4,5.2,7.3,0.23775795219549423,0.09,1.46,5.19,3.43559140799079,test
2013-09-01,2.974952325919533,-3.1298019479343964,4.946207991308538,4,5.2,7.2,0.1955538987195915,0.09,2.16,5.32,-20.225389547096352,test
2013-10-01,4.459575276194472,2.974952325919533,-3.1298019479343964,4,5.3,7.2,0.23844456313710793,0.08,2.39,5.42,26.468404982164873,test
2013-11-01,2.8049471367328715,4.459575276194472,2.974952325919533,1.1,4.7,7.2,0.03768736661315941,0.08,2.39,5.47,-2.4103459253101978,test
2013-12-01,2.3562791975445974,2.8049471367328715,4.459575276194472,1.1,4.5,6.9,0.05350878634899914,0.09,2.33,5.31,-17.168676602267606,test
2014-01-01,-3.5582905955811595,2.3562791975445974,2.8049471367328715,1.1,4.5,6.7,0.18427904455773358,0.08,2.32,5.38,-0.3636377507990063,test
2014-02-01,4.31170301781616,-3.5582905955811595,2.3562791975445974,3.5,5.2,6.6,0.2640679493365994,0.09,2.32,5.38,0.14598874483302549,test
2014-03-01,0.6932165418227054,4.31170301781616,-3.5582905955811595,3.5,5.3,6.7,0.24212417175748513,0.07,2.32,5.19,34.183669745649084,test
2014-04-01,0.6200789153414155,0.6932165418227054,4.31170301781616,3.5,5.2,6.7,0.11001732077007276,0.07,2.32,5.1,-23.954371993283974,test
2014-05-01,2.103028007328045,0.6200789153414155,0.6932165418227054,3.5,5.4,6.2,0.2039973140249174,0.08,2.32,5.06,-0.8571420397077256,test
2014-06-01,1.9058331749470137,2.103028007328045,0.6200789153414155,3.5,5.6,6.3,0.18624501675628125,0.09,2.33,4.9,-3.3861690428937052,test
2014-07-01,-1.5079830845342368,1.9058331749470137,2.103028007328045,3.5,5.6,6.1,0.19011974817404464,0.09,2.22,4.76,-14.988816195025755,test
2014-08-01,3.7655295579825276,-1.5079830845342368,1.9058331749470137,-1.4,5.5,6.2,0.13202602787965034,0.1,2.22,4.8,1.4912287893204645,test
2014-09-01,-1.5513837249453988,3.7655295579825276,-1.5079830845342368,-1.4,5.3,6.1,0.11248524027509532,0.09,2.11,4.73,46.49957830614249,test
2014-10-01,2.3201460667203078,-1.5513837249453988,3.7655295579825276,-1.4,5.5,5.9,-0.016001414896038568,0.09,2.05,4.69,-28.672568681989517,test
2014-11-01,2.453358864631494,2.3201460667203078,-1.5513837249453988,5.3,5.4,5.7,0.0071588442287051635,0.09,2.05,4.8,34.90487394618596,test
2014-12-01,-0.4188587515997044,2.453358864631494,2.3201460667203078,5.3,5.6,5.8,-0.01979334907824537,0.09,1.89,4.69,-13.97915271384379,test
2015-01-01,-3.1040805838410623,-0.4188587515997044,2.453358864631494,5.3,6,5.6,-0.18844345845421273,0.09,1.89,4.79,-4.989307359857619,test
2015-02-01,5.48925108906233,-3.1040805838410623,-0.4188587515997044,5,6.3,5.7,-0.30893766581243653,0.12,1.73,4.74,44.036015550114115,test
2015-03-01,-1.7396107114219572,5.48925108906233,-3.1040805838410623,5,6.4,5.5,-0.639069349248711,0.11,1.73,4.45,9.218742083758436,test
2015-04-01,0.8520819822535275,-1.7396107114219572,5.48925108906233,5,5.9,5.4,0.25314368884981064,0.11,1.73,4.51,-36.38530954031805,test
2015-05-01,1.0491382304589791,0.8520819822535275,-1.7396107114219572,2,5.9,5.4,0.2690329596581442,0.11,1.73,4.54,14.617689557423642,test
2015-06-01,-2.1011671979729973,1.0491382304589791,0.8520819822535275,2,5.8,5.6,0.10419358923821065,0.12,1.32,4.48,-4.839763067131376,test
2015-07-01,1.9742029435184882,-2.1011671979729973,1.0491382304589791,2,5.7,5.3,0.32923197040535257,0.12,1.52,4.89,-4.879725284121205,test
2015-08-01,-6.258081825586559,1.9742029435184882,-2.1011671979729973,3.6,5.6,5.2,0.27640971717151075,0.13,1.55,5.13,31.719648419422654,test
2015-09-01,-2.6442831280001466,-6.258081825586559,1.9742029435184882,3.6,5.6,5.1,0.15850629039944053,0.13,1.74,5.2,-33.516181075711174,test
2015-10-01,8.298311781266655,-2.6442831280001466,-6.258081825586559,3.6,5.8,5,-4.2010893430699525e-4,0.14,1.74,5.19,134.57096182855562,test
2015-11-01,0.050486911033487125,8.298311781266655,-2.6442831280001466,2.5,5.8,5,-0.22501171352722338,0.14,1.47,5.34,-13.823426883538625,test
2015-12-01,-1.7530185032692547,0.050486911033487125,8.298311781266655,2.5,5.6,5.1,0.09889928020463401,0.12,1.41,5.34,-38.48979716398277,test
2016-01-01,-5.07353220469523,-1.7530185032692547,0.050486911033487125,2.5,5.8,5,0.11939045033511064,0.12,1.41,5.46,7.033838668931347,test
2016-02-01,-0.41283603090035426,-5.07353220469523,-1.7530185032692547,1.6,6.1,4.8,-0.1076132249516526,0.24,1.24,5.46,12.895226484358968,test
2016-03-01,6.599111444005845,-0.41283603090035426,-5.07353220469523,1.6,5.6,4.9,-0.04585486804522532,0.34,1.24,5.45,10.9280712713689,test
2016-04-01,0.26993982833325436,6.599111444005845,-0.41283603090035426,1.6,5.9,5,-0.13305601262363353,0.38,1.16,5.34,1.7326656480292302,test
2016-05-01,1.5324602525288444,0.26993982833325436,6.599111444005845,0.7,5.5,5.1,0.3129893008927631,0.36,0.98,5.13,-32.11678672908539,test
2016-06-01,0.09109212401243738,1.5324602525288444,0.26993982833325436,0.7,5.3,4.8,0.38233269232099687,0.37,1.03,4.79,12.54480303890546,test
2016-07-01,3.5609800753315435,0.09109212401243738,1.5324602525288444,0.7,4.9,4.9,0.23613057911546775,0.37,1.03,4.68,-9.617835969594923,test
2016-08-01,-0.12192428990193127,3.5609800753315435,0.09109212401243738,2.3,5.1,4.8,0.2772111434034663,0.38,0.94,4.53,10.147995607049332,test
2016-09-01,-0.12344511393173052,-0.12192428990193127,3.5609800753315435,2.3,5.1,4.9,-0.05038276433131372,0.39,0.87,4.22,-24.05630327160321,test
2016-10-01,-1.942567890903446,-0.12344511393173052,-0.12192428990193127,2.3,5.1,5,0.1847514080185242,0.4,0.84,4.24,13.058131471598223,test
2016-11-01,3.4174521829295035,-1.942567890903446,-0.12344511393173052,1.3,5.3,4.9,0.2619775184768969,0.4,0.79,4.31,-0.9687042749765618,test
2016-12-01,1.8200762441865859,3.4174521829295035,-1.942567890903446,1.3,5.4,4.7,0.2339947683755561,0.4,0.79,4.38,28.367189728446807,test
2017-01-01,1.7884358198382522,1.8200762441865859,3.4174521829295035,1.3,5,4.7,0.1178253303642407,0.41,1,4.71,-21.864007379851845,test
2017-02-01,3.719816006681631,1.7884358198382522,1.8200762441865859,2.9,5.3,4.7,0.25213409056821234,0.54,1.31,4.83,5.326331899554693,test
2017-03-01,-0.03891971352694146,3.719816006681631,1.7884358198382522,2.9,5.6,4.6,0.4034925423658464,0.65,1.31,4.66,-14.601140999321627,test
2017-04-01,0.9091208748854607,-0.03891971352694146,3.719816006681631,2.9,5.6,4.4,0.15913904232975895,0.66,1.26,4.64,7.756466413085272,test
2017-05-01,1.1576251246328662,0.9091208748854607,-0.03891971352694146,2.2,5.7,4.4,-0.04673107988741876,0.79,1.17,4.68,-4.256967395410638,test
2017-06-01,0.4813775207812565,1.1576251246328662,0.9091208748854607,2.2,6.3,4.4,0.12333918811604505,0.9,1.17,4.57,-12.530316936739471,test
2017-07-01,1.9348826001101882,0.4813775207812565,1.1576251246328662,2.2,6,4.3,-0.07742776356360892,0.91,1.05,4.55,-3.7892778093906454,test
2017-08-01,0.0546433019853243,1.9348826001101882,0.4813775207812565,2,6,4.3,0.06514164440556414,1.04,0.93,4.37,7.396738415467818,test
2017-09-01,1.9302978562167672,0.0546433019853243,1.9348826001101882,2,6.1,4.4,0.03275963060049847,1.15,0.93,4.39,-8.22898077979507,test
2017-10-01,2.218813506615125,1.9302978562167672,0.0546433019853243,2,5.9,4.3,0.38412391487883113,1.16,0.92,4.31,3.2163734536487354,test
2017-11-01,2.8082627806563343,2.218813506615125,1.9302978562167672,2.3,6,4.2,0.5093396526107519,1.15,0.81,4.3,-10.198299415908263,test
2017-12-01,0.9831630594270502,2.8082627806563343,2.218813506615125,2.3,5.6,4.2,0.07747520471248492,1.15,0.81,4.32,7.045216195254733,test
2018-01-01,5.617870412552817,0.9831630594270502,2.8082627806563343,2.3,5,4.1,0.26644546143197445,1.16,0.76,4.27,10.805495037521172,test
2018-02-01,-3.89473718793677,5.617870412552817,0.9831630594270502,3.2,5.7,4,0.21046728661735514,1.3,0.59,4.22,-2.127657595741339,test
2018-03-01,-2.688449860055664,-3.89473718793677,5.617870412552817,3.2,5.8,4.1,0.42443244618279863,1.41,0.59,4.26,22.64492761447785,test
2018-04-01,0.27187749953683227,-2.688449860055664,-3.89473718793677,3.2,5.9,4,0.26886698861776637,1.42,0.62,4.51,46.602662019159546,test
2018-05-01,2.16083418545836,0.27187749953683227,-2.688449860055664,4.6,6,4,0.019234391150568797,1.51,0.59,4.64,0.6045286124870097,test
2018-06-01,0.48424362676078303,2.16083418545836,0.27187749953683227,4.6,6,3.8,0.2601021066075404,1.69,0.59,4.67,-20.230341247318183,test
2018-07-01,3.602155617289915,0.48424362676078303,2.16083418545836,4.6,6.3,4,0.22554044437663734,1.7,0.47,4.83,-3.1387318921616503,test
2018-08-01,3.0263211276748248,3.602155617289915,0.48424362676078303,3.3,6.5,3.8,0.09007393845479328,1.82,0.42,4.83,4.277380650412055,test
2018-09-01,0.42942874264617625,3.0263211276748248,3.602155617289915,3.3,6.6,3.8,0.07805158171940718,1.91,0.42,4.79,-20.26103292707242,test
2018-10-01,-6.94033560936963,0.42942874264617625,3.0263211276748248,3.3,6.8,3.7,0.17857254132316314,1.91,0.33,4.77,0.2338248881495364,test
2018-11-01,1.7859356654779779,-6.94033560936963,0.42942874264617625,2.1,6.7,3.8,0.20601581183248285,1.95,0.33,4.88,-5.754275201196735,test
2018-12-01,-9.177689467997252,1.7859356654779779,-6.94033560936963,2.1,6.5,3.8,0.2336847588066071,2.19,0.27,5.07,75.1650143786863,test
2019-01-01,7.868440166582613,-9.177689467997252,1.7859356654779779,2.1,8.4,3.9,-0.07044399795823608,2.2,0.3,5.22,-14.88459687022321,test
2019-02-01,2.9728889343927145,7.868440166582613,-9.177689467997252,2.5,8.4,4,0.06846591120321932,2.27,0.3,5.13,40.675154983953774,test
2019-03-01,1.7924256249588488,2.9728889343927145,7.868440166582613,2.5,8.5,3.8,-0.08153120801193126,2.4,0.3,5.12,-34.81510761175416,test
2019-04-01,3.9313498313737982,1.7924256249588488,2.9728889343927145,2.5,7.9,3.8,0.29967603671732235,2.4,0.18,4.95,-10.802655370067082,test
2019-05-01,-6.57777313668354,3.9313498313737982,1.7924256249588488,0.6,7.6,3.7,0.37746599164281136,2.41,0.21,4.84,-7.239510921216496,test
2019-06-01,6.89301639982407,-6.57777313668354,3.9313498313737982,0.6,7.3,3.6,0.37526294749232747,2.42,0.16,4.7,-4.303429255625546,test
2019-07-01,1.3128152166957952,6.89301639982407,-6.57777313668354,0.6,7.1,3.6,0.02468028273403533,2.39,0.21,4.63,42.60670158287405,test
2019-08-01,-1.8091627240523933,1.3128152166957952,6.89301639982407,2.5,6.8,3.7,-0.03251656708549433,2.38,0.21,4.46,-19.40138609509138,test
2019-09-01,1.7181177931020697,-1.8091627240523933,1.3128152166957952,2.5,6.9,3.6,0.23052171103783436,2.4,0.25,4.28,6.896557830165784,test
2019-10-01,2.0431770513684056,1.7181177931020697,-1.8091627240523933,2.5,7,3.5,0.09143518703291775,2.13,0.17,3.87,17.741926514309903,test
2019-11-01,3.4047037714499906,2.0431770513684056,1.7181177931020697,3.4,7.1,3.6,0.15376632893948639,2.04,0.17,3.91,-14.436247825089898,test
2019-12-01,2.858981890573009,3.4047037714499906,2.0431770513684056,3.4,6.9,3.6,0.2823293054042608,1.83,0.09,3.92,-18.596056321750932,test
2020-01-01,-0.16280928190489652,2.858981890573009,3.4047037714499906,3.4,6.2,3.6,0.28114667260625836,1.55,0.17,3.94,-4.538580706130169,test
2020-02-01,-8.411048363840312,-0.16280928190489652,2.858981890573009,4.8,6.8,3.6,0.29079862276493174,1.55,0.17,3.88,9.19175798677687,test
2020-03-01,-12.511928240892821,-8.411048363840312,-0.16280928190489652,4.8,7.5,3.5,0.1919820118897242,1.55,0.17,3.77,36.71988764636704,test
2020-04-01,12.68440381652789,-12.511928240892821,-8.411048363840312,4.8,12.4,4.4,0.047455810079632954,1.58,0.17,3.61,112.89809068734003,test
2020-05-01,4.528181966555822,12.68440381652789,-12.511928240892821,2.8,31.8,14.8,-0.4538731922905548,0.65,0.17,4.29,33.48292221593678,test
2020-06-01,1.838839651392421,4.528181966555822,12.68440381652789,2.8,22.6,13.2,-0.7951678519018124,0.05,0.39,4.13,-36.21591157654439,test
2020-07-01,5.510132148044367,1.838839651392421,4.528181966555822,2.8,18.3,11,-0.08987289452484504,0.05,0.44,3.95,-19.44363396869916,test
2020-08-01,7.006466690171775,5.510132148044367,1.838839651392421,-5.2,17.9,10.2,0.4835787945001613,0.08,0.52,3.64,10.614322253724783,test
2020-09-01,-3.9227970178423055,7.006466690171775,5.510132148044367,-5.2,13.9,8.4,0.5083500471799063,0.09,0.52,3.31,-19.61880105432565,test
2020-10-01,-2.766578622137972,-3.9227970178423055,7.006466690171775,-5.2,13.3,7.8,0.3724399090982544,0.1,0.52,3.27,7.972202926930305,test
2020-11-01,10.75456354438591,-2.766578622137972,-3.9227970178423055,-28,12.8,6.9,0.2622697257172568,0.09,0.55,3.36,-0.1514540265422637,test
2020-12-01,3.712145909357001,10.75456354438591,-2.766578622137972,-28,12,6.7,0.12377095499918056,0.09,0.54,3.44,44.178988425352486,test
2021-01-01,-1.1136660755445171,3.712145909357001,10.75456354438591,-28,11.8,6.7,0.22715509642852183,0.09,0.54,3.3,-45.89689782440855,test
2021-02-01,2.6091451377448394,-1.1136660755445171,3.712145909357001,34.9,19.5,6.4,0.4336891736264725,0.09,0.75,3.16,10.597959832368442,test
2021-03-01,4.2438632533165155,2.6091451377448394,-1.1136660755445171,34.9,13,6.2,0.2264220954979912,0.09,0.75,3.24,45.450550121265444,test
2021-04-01,5.242532134755851,4.2438632533165155,2.6091451377448394,34.9,26.2,6.1,0.3549903768219842,0.08,0.98,3.42,-15.533391858405443,test
2021-05-01,0.548648867060697,5.242532134755851,4.2438632533165155,4.6,12.4,6.1,0.4821931298899962,0.07,1.32,3.74,-30.59034315214091,test
2021-06-01,2.2214009565834747,0.548648867060697,5.242532134755851,4.6,10,5.8,0.6690876031452575,0.07,1.52,3.6,-4.072159916045193,test
2021-07-01,2.274805482838871,2.2214009565834747,0.548648867060697,4.6,8.8,5.9,0.6650131324619224,0.06,1.52,3.62,-9.940893717331145,test
2021-08-01,2.8990416255438634,2.274805482838871,2.2214009565834747,5.7,9.5,5.4,0.8554829085201554,0.08,1.46,3.44,-5.548927759399125,test
2021-09-01,-4.75691688019011,2.8990416255438634,2.274805482838871,5.7,8.7,5.1,0.4625244344546253,0.1,1.23,3.24,15.224256847929851,test
2021-10-01,6.914383640060651,-4.75691688019011,2.8990416255438634,5.7,7.6,4.7,0.28895758626878987,0.09,1.23,3.24,-9.649124182932722,test
2021-11-01,-0.8333706184746159,6.914383640060651,-4.75691688019011,7,7,4.5,0.4353447740258254,0.08,1.11,3.23,40.412621555864135,test
2021-12-01,4.361291346206486,-0.8333706184746159,6.914383640060651,7,6.6,4.2,0.9395676509309503,0.08,1.21,3.35,-29.732062844583883,test
2022-01-01,-5.258516502739385,4.361291346206486,-0.8333706184746159,7,6.6,3.9,0.8268676737057667,0.08,1.08,3.28,67.22017313235555,test
2022-02-01,-3.1360491945908286,-5.258516502739385,4.361291346206486,3.3,4.2,4,0.7083281049546919,0.08,0.87,3.3,-36.66789637688647,test
2022-03-01,3.5773288371546252,-3.1360491945908286,-5.258516502739385,3.3,4.1,3.8,0.6163172657454474,0.08,0.87,3.58,44.19280437746498,test
2022-04-01,-8.795671180434306,3.5773288371546252,-3.1360491945908286,3.3,3.2,3.7,0.699391106575753,0.08,0.63,3.97,21.42569356089701,test
2022-05-01,0.005317770464463578,-8.795671180434306,3.5773288371546252,7,2.6,3.7,1.0286947872727659,0.2,0.41,4.29,-31.80762943258497,test
2022-06-01,-8.391999993382681,0.005317770464463578,-8.795671180434306,7,2.6,3.6,0.3871203291625491,0.33,-0.05,4.66,62.45137350906052,test
2022-07-01,9.111639173021002,-8.391999993382681,0.005317770464463578,7,2.2,3.6,0.937095674013122,0.77,-0.05,5.12,-21.58682833063601,test
2022-08-01,-4.244012827299837,9.111639173021002,-8.391999993382681,-1,3.3,3.5,1.2869163284292995,1.21,0.28,5.27,9.621987396059883,test
2022-09-01,-9.339567201327437,-4.244012827299837,9.111639173021002,-1,3.2,3.6,-0.044744853393652306,1.68,0.04,5.21,-25.705327050177285,test
2022-10-01,7.98634138370089,-9.339567201327437,-4.244012827299837,-1,3.4,3.5,0.07524123303204178,2.33,-0.3,5.15,21.284580083292038,test
2022-11-01,5.375289335249311,7.98634138370089,-9.339567201327437,0.6,3.4,3.6,0.42563829614890025,2.56,-0.25,5.69,22.226516480354274,test
2022-12-01,-5.897147407473047,5.375289335249311,7.98634138370089,0.6,3.8,3.6,0.5242273109029583,3.08,-0.25,6.26,-18.153072505123813,test
2023-01-01,6.17528578346791,-5.897147407473047,5.375289335249311,0.6,4.2,3.5,0.24434933649217783,3.78,-0.47,6.07,-20.479132182875826,test
2023-02-01,-2.611249393181858,6.17528578346791,-5.897147407473047,2.9,4.9,3.5,0.03347190734093175,4.1,-0.72,5.59,5.296405037068652,test
2023-03-01,3.505161257710898,-2.611249393181858,6.17528578346791,2.9,5.5,3.6,0.5500093963505925,4.33,-0.72,5.5,-10.475313566089717,test
2023-04-01,1.4642341662481018,3.505161257710898,-2.611249393181858,2.9,6,3.5,0.33890903833135866,4.57,-0.7,5.59,6.701036958616524,test
2023-05-01,0.2482347368192972,1.4642341662481018,3.505161257710898,2.8,5.8,3.4,0.05537879067576412,4.65,-0.88,5.71,-9.661835392686214,test
2023-06-01,6.472746490423464,0.2482347368192972,1.4642341662481018,2.8,6.1,3.6,0.40198498798771354,4.83,-0.88,5.53,-15.614978132809798,test
2023-07-01,3.113893235501086,6.472746490423464,0.2482347368192972,2.8,5.8,3.6,0.15111175575093228,5.06,-0.55,5.77,13.688218235981697,test
2023-08-01,-1.7716390070854016,3.113893235501086,6.472746490423464,2.9,5.5,3.5,0.2578139933007151,5.08,-0.72,5.75,-24.247493043334135,test
2023-09-01,-4.871936746562488,-1.7716390070854016,3.113893235501086,2.9,5.6,3.7,0.16953778739940972,5.12,-0.72,5.74,0.29433378516490194,test
2023-10-01,-2.197968873798295,-4.871936746562488,-1.7716390070854016,2.9,5.3,3.8,0.4987296523514928,5.33,-0.87,6.02,-0.440208504130013,test
2023-11-01,8.917926878197013,-2.197968873798295,-4.871936746562488,2.5,5.4,3.9,0.4029266492597827,5.33,-0.69,6.16,29.108333469204407,test
2023-12-01,4.422923115636013,8.917926878197013,-2.197968873798295,2.5,5.6,3.7,0.09072773037228643,5.33,-0.69,6.63,3.5388065963778192,test
2024-01-01,1.5895707598991615,4.422923115636013,8.917926878197013,2.5,5.6,3.8,0.14096861398344984,5.33,-0.18,6.29,-28.776182408987715,test
2024-02-01,5.172064062372317,1.5895707598991615,4.422923115636013,4.7,6.4,3.7,0.2101093146444022,5.33,-0.34,5.64,-3.637772943137829,test
2024-03-01,3.1018779915342964,5.172064062372317,1.5895707598991615,4.7,6.1,3.9,0.3424256695411465,5.33,-0.34,5.68,15.26104900652796,test
2024-04-01,-4.161507173789869,3.1018779915342964,5.172064062372317,4.7,5.9,3.9,0.3956088765693977,5.33,-0.33,5.77,-6.620214199897845,test
2024-05-01,4.80211901511991,-4.161507173789869,3.1018779915342964,3.4,5.8,3.9,0.34824285068122407,5.33,-0.35,5.75,-2.9104432891858045,test
2024-06-01,3.466980128308328,4.80211901511991,-4.161507173789869,3.4,5.8,4,0.2908229710563148,5.33,-0.39,6,20.292077964669918,test
2024-07-01,1.1321316887868749,3.466980128308328,4.80211901511991,3.4,5.7,4.1,0.039606743885212126,5.33,-0.33,5.95,-17.444086957062233,test
2024-08-01,2.2834706936630367,1.1321316887868749,3.466980128308328,0.8,5.3,4.2,-0.0028741551183486536,5.33,-0.33,5.82,-3.71517409501696,test
2024-09-01,2.0196884090601275,2.2834706936630367,1.1321316887868749,0.8,5.2,4.2,0.13882308990167402,5.33,-0.29,5.84,31.511263361694407,test
2024-10-01,-0.9896743303151712,2.0196884090601275,2.2834706936630367,0.8,4.8,4.1,0.1800232126613288,5.33,-0.17,5.6,-8.312961855826828,test
2024-11-01,5.7301295482098835,-0.9896743303151712,2.0196884090601275,3.6,5,4.1,0.2289414687495217,5.13,-0.17,5.42,11.533330281575527,test
2024-12-01,-2.0794436663986393,5.7301295482098835,-0.9896743303151712,3.6,4.9,4.2,0.22620029790365592,4.83,0.13,5.63,38.43395386199917,test
